term_ 36 months,sub_grade,purpose_educational,purpose_home_improvement,int_rate,loan_amnt,home_ownership_OWN,term_ 60 months,revol_bal,application_type_DIRECT_PAY,application_type_INDIVIDUAL,total_acc,revol_util,purpose_car,purpose_debt_consolidation,home_ownership_MORTGAGE,pub_rec,application_type_JOINT,purpose_credit_card,debt_to_income_ratio,purpose_small_business,purpose_other,installment,open_acc,pub_rec_bankruptcies,annual_inc,purpose_medical,verification_status,home_ownership_RENT,credit_history_length
True,8,False,True,15.825331573522206,45690,True,True,26470,False,True,30,86.84761512027696,True,True,True,1,False,True,6.525595049115318,True,False,793.3493920603267,4,0,123119,True,0,False,11
True,5,False,False,24.25984007717989,36257,True,True,29582,False,False,47,83.44291199057423,True,True,False,3,True,False,13.342144584052576,False,True,492.70048121026036,4,0,72003,True,2,True,14
False,24,True,True,11.837443320773723,10823,True,True,11686,False,True,48,83.3006215201086,False,True,True,4,True,True,36.605647959236386,True,True,358.3343457380894,20,1,114837,False,1,False,26
False,27,False,True,17.652437862678962,42975,False,False,5422,True,False,49,69.8173860714905,True,True,False,0,True,False,31.0191097202378,False,True,98.12456411551801,20,0,114283,False,1,False,30
True,32,False,False,23.64056211020035,10540,False,True,14032,False,True,31,29.141513867604864,True,True,True,1,False,True,12.964850893292788,False,True,490.72228179904954,19,1,167044,True,1,True,4
True,8,True,True,7.050194559813585,17364,True,False,29399,False,False,20,33.616025774451984,True,True,False,4,False,True,3.5054327113093953,False,True,997.0860462703604,13,1,143805,False,1,False,39
True,17,False,True,23.744569744729024,5611,False,True,25279,True,False,30,30.846921258268633,False,False,False,4,True,False,24.655201045953365,False,False,1410.5419867502999,12,0,113846,False,1,True,11
True,20,True,True,18.757714446016266,28663,True,False,5357,True,False,37,2.0045999532564696,False,False,False,2,False,True,10.272766632226094,True,True,1313.2464992814255,7,1,42927,True,2,True,24
False,1,True,False,6.356741182103438,39646,True,True,46601,False,True,35,58.256890921481116,True,False,True,3,False,False,21.246102638742123,False,False,1160.7939259761888,25,0,140589,True,2,True,22
True,14,True,True,11.019271338936324,31977,True,False,46236,False,True,10,69.88336704460329,False,True,False,2,False,True,37.672134384039076,True,False,1193.2486477172831,12,1,135657,True,1,True,3
False,27,False,True,19.16344177290563,30168,False,False,9877,False,True,48,85.38659935252035,False,True,False,1,True,True,22.904689812573377,True,True,1014.2281100401931,21,0,86630,False,2,False,37
True,17,False,True,6.347012029375434,26471,True,True,11349,True,False,12,14.016543338273035,True,True,False,4,True,False,36.95337745693457,True,False,427.41594347070435,4,1,124428,False,2,False,2
True,33,True,True,16.643409203525465,23687,True,False,21490,False,False,11,54.418314897680176,True,False,True,2,True,False,15.721551439795016,True,False,1365.4327945234534,27,0,142035,False,1,True,12
False,21,True,True,11.917661139059135,1851,True,True,20469,False,True,38,0.800814067378286,True,False,False,3,False,False,25.334053491550826,True,True,1022.5618522634594,2,1,146244,True,2,False,21
True,10,False,True,17.41831035534954,19071,True,True,12981,True,True,48,9.509364771072947,False,False,True,1,True,True,35.75559895787857,False,False,862.6389149216379,2,1,89518,True,2,False,5
True,12,True,True,5.9148406762502574,7833,True,False,9687,True,False,18,5.421174420599306,False,True,False,0,False,False,23.519492464365538,True,True,210.93473035954756,5,1,196355,False,2,False,7
True,3,False,True,22.430736123047524,12938,False,True,28364,False,True,20,72.54780340154869,True,False,True,2,False,False,24.59594708108417,False,True,698.2305385193168,23,0,101326,True,1,True,4
True,21,False,True,24.469779383547937,36195,True,False,8891,True,False,47,8.105956387760315,False,False,True,1,False,False,28.65231928324898,False,False,717.5194932427931,10,2,163277,True,2,False,36
False,6,False,False,24.37755710571383,27144,False,False,41573,False,False,13,71.645298155879,False,True,False,0,True,False,35.284310287530126,False,True,1303.6172338078716,10,1,140243,False,0,False,22
True,23,False,True,19.993036634858495,5000,True,True,22475,False,False,14,24.962470441058336,False,False,True,2,False,True,3.527202449634119,True,True,842.6399192722932,9,1,32748,True,0,False,29
True,3,False,True,7.601724802612639,6052,False,True,22711,True,True,21,87.77129606969395,True,False,True,1,True,True,13.474375287043475,True,False,601.580796007094,13,0,172169,False,1,True,9
False,27,False,True,20.16526391858045,36506,True,True,42126,False,False,16,81.31499883638142,True,False,False,1,False,True,15.907389043224152,True,True,1466.360476340456,7,1,154164,True,0,False,26
True,14,True,True,5.49173832917603,29074,True,True,7933,False,True,10,95.78302174752766,True,True,True,2,True,True,36.38838661556711,True,False,210.54486032315774,5,1,73311,False,1,False,12
False,0,True,True,5.442471030579945,39155,False,True,47113,True,False,23,88.37620154580318,True,False,True,1,True,True,38.24031698064806,False,False,662.6952210523197,26,1,42692,True,0,True,1
True,2,False,False,11.472204382990824,41770,False,False,15854,False,True,47,93.33294191163472,True,True,True,4,True,True,4.81521858660499,True,True,110.93577899853767,10,1,144954,False,0,False,8
True,13,False,False,14.772863808093316,33320,True,False,42148,True,True,45,85.87423965133077,False,True,True,2,True,False,4.764307191551231,True,False,1122.8609751120491,10,2,174934,True,0,True,33
True,0,True,False,20.408148356155863,39304,False,True,12677,False,False,33,69.33819006148553,False,False,False,1,True,True,37.3944717700945,False,True,1381.2110006887683,6,2,150035,True,1,True,4
False,20,True,False,18.665907532130106,47247,False,True,31195,True,False,10,17.025915212543595,False,False,True,0,True,False,11.830876055303708,False,False,456.0541278482097,27,1,99507,True,1,True,14
False,28,True,True,13.918054127534967,4913,True,True,21348,True,False,29,27.170751885409295,False,True,True,0,True,False,9.67257676148611,False,True,1294.5954313587254,28,1,100152,True,2,True,29
True,4,True,True,10.472533325633318,18450,True,False,35382,True,False,28,21.272696613027307,False,True,False,4,True,False,1.424914630163947,False,True,473.7164341697518,19,1,24926,True,1,True,14
False,9,True,True,24.942490003154223,25107,True,False,36837,True,True,29,60.35857876582056,False,True,False,2,False,False,11.02383739082596,False,False,1370.616734383677,21,2,23969,False,0,True,9
True,27,True,False,13.523626044719459,21764,True,False,31991,True,True,20,50.361993797360135,True,True,True,1,False,True,27.74105708903953,False,False,1143.2447602153368,8,2,55733,False,0,False,9
False,20,True,False,14.02774048659351,44404,True,True,24224,True,True,20,86.70799971584236,True,True,False,1,False,True,17.041446509582467,False,True,1217.114826420086,1,0,89855,False,1,True,26
True,6,True,False,8.272476423833384,21491,False,True,4666,False,True,10,95.26728664990756,False,False,False,0,False,True,20.674814066070407,True,True,76.10950562065902,28,0,61743,True,1,False,17
False,2,False,False,20.89619097499859,39494,True,False,2296,False,True,41,40.485988961814435,True,True,False,4,False,False,36.69182386459541,True,False,1446.0750177573377,17,1,150193,False,1,False,4
True,19,True,True,18.87364451562977,4373,False,True,31215,True,False,25,50.635055328081236,False,False,False,0,True,True,4.587591306852659,False,True,1103.6729385019687,7,1,190948,True,2,True,3
False,18,False,True,9.415392255775208,13161,True,True,19959,False,False,8,97.15163568041392,False,True,False,0,True,True,2.8496286097039603,False,True,491.88908830989334,14,2,127445,True,0,False,29
False,34,True,False,6.647620912316854,32996,True,False,11445,True,True,38,27.623894162314354,True,False,False,4,True,True,34.07722996495577,True,False,1252.6222640453282,21,1,40323,False,2,False,25
False,3,True,True,18.60998604149426,28122,False,False,34177,True,False,32,79.23907753588136,True,True,False,2,True,True,30.99423189722826,False,False,458.20573770164845,21,1,36428,False,2,False,21
False,4,True,False,18.090224285622703,35850,True,True,964,False,False,42,22.52399023352463,False,False,False,1,True,True,10.5493674778013,False,True,1315.4930673708855,17,2,54578,True,0,True,12
True,0,True,False,10.465190539964187,28350,False,False,12155,True,False,45,68.14601154252719,True,False,False,2,False,True,12.969365054963315,False,False,213.24156609730866,9,2,106486,True,0,False,1
True,3,True,False,24.017271245008207,28472,False,True,38257,False,False,32,25.361562763856416,False,True,True,3,False,False,12.411113431026411,False,False,1070.3446673181538,17,2,84140,False,1,False,1
False,11,False,False,8.021157835618006,29761,False,False,19847,True,False,21,88.37333888313869,False,True,True,3,True,False,25.91235192087645,False,True,834.01279113512,5,2,127325,False,1,True,7
True,26,True,True,13.646696020852039,26351,True,False,44584,True,False,18,56.14779437366768,False,False,True,3,False,True,2.448460279559175,True,False,189.97498178338918,26,0,103829,True,2,False,10
False,22,False,True,23.872318403351976,24132,True,True,12078,False,True,11,18.59336408743846,False,False,True,4,False,False,19.576063410549075,False,False,400.7460509753165,25,2,26364,True,1,False,15
True,24,False,False,13.394546338522446,16305,True,True,24699,True,False,26,22.436917569848603,False,False,True,0,True,False,5.354918764509806,False,True,67.98585260210645,20,2,148867,False,1,False,11
False,20,True,False,17.77051895328171,10817,True,False,35871,True,False,5,49.38491957081003,True,True,False,2,True,True,32.7895416370499,False,False,729.7135499235335,29,1,186421,True,0,True,23
True,23,False,True,12.951887959255885,12261,True,True,47042,True,True,33,96.16020255748788,False,True,False,1,False,False,15.22652017239861,True,True,486.8346281020005,8,1,151763,True,0,False,13
True,24,True,True,10.484304046973401,1417,True,False,46640,False,True,35,76.96421638836544,True,True,True,3,False,True,21.10288772877837,True,False,917.6183522317502,6,1,115598,False,1,False,27
False,31,True,False,24.679552959196563,42576,False,True,17715,False,True,34,48.83096428258451,False,True,True,2,True,False,1.172704351151439,False,False,480.99482117749494,11,0,196968,False,0,True,17
False,31,True,False,13.18668012630086,21358,True,False,40827,False,False,19,33.77191445622171,True,False,False,3,False,True,2.330572541642093,False,True,484.8827116851278,19,2,77062,True,1,True,13
False,4,False,False,22.88198407358269,4267,True,False,44848,False,True,22,54.92684933484426,False,True,True,3,True,False,27.002193229338644,False,False,1127.630138160825,4,2,164933,True,0,True,12
False,15,True,False,9.599092117821723,18209,True,False,39449,False,False,39,74.83608334286197,True,True,False,1,False,False,30.670821805653283,False,False,119.8071121686125,18,0,108302,False,0,False,29
False,32,False,False,9.262094080501665,25052,True,True,29477,True,True,34,78.39285884528,False,True,True,4,False,False,28.401423384088055,True,False,1359.1977430283814,1,2,83928,True,0,True,21
True,20,True,True,5.622681657690228,39513,False,False,30131,False,False,38,32.46087980969447,False,True,False,0,True,False,29.48074545831441,True,False,1285.782617867213,13,1,61347,False,0,True,20
False,8,True,True,18.033336507517703,27092,False,False,49673,False,False,46,72.11592682138772,True,True,True,4,False,True,4.184794021973159,False,False,1018.3167906782894,14,0,23121,True,1,True,20
True,5,False,False,12.370526874475223,12338,False,False,42833,True,True,15,65.77887800361862,True,False,False,2,True,False,27.738033643901645,False,False,910.1712766557073,24,2,103793,False,2,False,31
False,34,False,False,22.28716499679274,1412,False,False,11860,True,False,31,95.91122919962939,True,True,True,4,False,True,7.269903307563745,True,True,1343.8386223024957,1,0,48164,True,0,True,8
True,21,False,False,14.464198133831143,8543,False,True,47790,False,False,28,93.10902905080148,True,False,True,2,False,True,3.9206172750714163,True,False,318.72876031663594,29,0,45491,True,1,True,24
True,4,False,False,24.363868558294435,41355,True,True,33814,True,False,39,78.93793256035771,True,True,False,2,True,False,30.286433218193643,False,False,164.50528517670148,11,2,79222,True,1,True,11
False,22,False,True,8.710510314062423,34496,False,False,25862,True,False,43,72.33946888549283,True,True,False,0,False,False,35.57624468406259,False,True,397.28974636883027,17,1,174237,False,0,True,39
False,16,False,True,22.372463359112217,24548,False,False,34432,True,True,12,27.404158970427584,False,True,True,1,True,True,28.66839629620635,False,True,1202.138504115276,4,2,23748,False,2,True,33
True,11,True,False,20.531937055834835,28384,True,True,40200,False,True,22,84.59652560985333,False,True,True,0,True,False,32.222938112590136,True,True,100.27188675340082,26,2,46553,False,0,False,15
True,22,False,True,20.41843689288104,45425,True,False,5044,True,True,17,42.750570371336615,False,False,False,4,False,True,39.643526204864635,True,False,895.06991087106,12,1,136547,True,1,False,4
False,15,True,False,21.895664562337753,39756,False,True,48925,True,False,49,27.224054250604468,True,False,False,2,True,False,5.390236456267381,True,True,1493.3843984773994,10,2,80380,True,2,True,1
True,2,True,False,20.220479818859978,19888,True,False,13977,False,True,28,38.41607579534625,True,True,False,3,True,True,38.60610209732154,True,True,1290.759336064432,6,2,64331,False,1,True,32
True,29,True,True,17.524406432628307,36735,True,True,30090,True,True,27,83.59354900165079,True,False,True,3,True,False,24.0479122196041,False,False,806.0962491132047,25,2,140617,False,0,True,11
True,21,True,False,7.6248975536477515,48295,False,False,43007,True,False,16,14.8633215577885,False,False,True,2,False,False,32.53012629380082,True,True,142.2793184656314,1,0,59560,True,2,False,30
True,8,True,True,5.650523589825038,49816,True,True,34176,False,True,34,45.615874111982244,True,True,False,0,True,True,26.006767263506802,True,False,1255.4915958592792,7,0,73865,True,1,False,37
True,28,False,False,23.416956956313737,18506,False,True,49638,False,True,35,49.23575945294897,False,False,True,1,True,True,22.801511551413967,True,False,918.5188368569553,26,0,197758,True,1,False,19
True,22,True,False,17.33300629041476,21463,False,True,3358,False,True,32,3.66296975988194,True,False,True,0,False,True,28.14475976086751,False,False,216.65284573637192,27,2,95910,True,1,False,36
False,12,True,False,20.930745819523526,18955,True,False,31729,True,False,26,19.574602954816534,True,True,False,2,True,False,12.810346580519312,True,False,186.09306299386648,21,1,155747,False,0,True,34
False,31,True,False,14.630447030251002,38841,False,True,37679,False,True,48,82.67424285758564,True,True,True,2,True,False,36.970860939676506,True,False,1368.958888183059,28,0,97986,False,2,True,7
False,22,False,True,7.34616377924789,6104,False,True,23058,False,True,32,83.07673885947607,False,False,False,1,True,False,4.611702882231148,True,True,1020.3403812602137,16,1,30068,True,0,True,20
False,16,False,False,7.503715844051008,35911,True,False,39565,True,True,17,29.241508388424798,True,True,False,4,False,False,12.721247363458485,False,False,1252.4658590092956,24,2,74460,True,0,True,12
True,20,False,True,18.711305744579427,24190,True,False,20417,True,False,29,87.48972345979263,False,True,True,4,False,True,1.2464941280201325,True,True,1324.5194054092876,14,0,120766,True,0,False,32
False,1,False,True,13.606117897989254,8357,True,False,15875,True,False,48,77.17829390683478,True,True,True,1,False,True,10.852921905843669,False,False,879.0699104700673,23,2,66418,False,2,True,2
True,5,True,False,9.010494534006735,33479,True,False,11139,True,True,11,41.79074837954094,True,False,False,4,False,False,8.728523085656175,False,True,800.2972100448098,20,1,46206,False,0,False,22
True,17,False,True,14.831890934828738,45811,False,True,29197,True,True,49,74.84063444050378,True,True,False,3,False,False,1.9852344271452482,True,False,674.1197449654358,20,0,148180,True,0,False,24
False,29,True,False,6.284178741502682,37208,True,False,34307,False,True,10,96.13346311948062,True,True,False,4,False,False,19.670962553944882,False,False,509.57255229712297,6,0,20287,True,0,True,31
False,21,False,True,16.639428038287974,21150,True,False,22653,False,False,28,45.89697180653488,False,False,True,4,True,True,18.74544167422439,True,False,680.1641432451321,22,0,42337,True,0,False,4
True,32,False,True,10.379868088701954,6644,False,False,44502,False,False,23,23.842717895348365,True,False,False,4,False,True,3.1098177559467555,False,True,1172.1255008087267,25,0,171738,True,1,False,24
False,29,False,False,20.951182012743764,44286,False,False,155,True,True,23,94.18165000501558,False,False,False,3,False,False,10.474021256336567,False,True,922.7889749719408,28,1,152233,True,0,True,17
False,16,False,False,11.207239178471475,48320,False,False,23261,False,True,40,60.37442885632564,True,False,False,4,False,True,38.132886418654245,True,True,1344.1587704345268,5,0,120667,True,1,False,19
True,31,True,True,14.104402981636024,3914,False,False,32973,True,False,13,10.526516248042528,True,False,False,3,False,False,4.429464980416813,True,False,692.9010208498222,24,2,110071,False,0,False,38
True,13,False,False,5.232410798162013,22352,True,False,36069,True,False,40,57.268281585668944,True,True,True,1,True,False,12.200745954378727,False,False,930.2798891421934,21,0,118064,False,2,True,34
True,9,True,False,6.448937755891178,47352,True,True,15284,False,True,42,50.05808894482987,False,False,True,0,True,True,1.434495938186342,False,True,965.3959519833836,18,1,189823,False,1,False,33
True,33,True,True,12.849871128133696,45912,False,True,769,False,False,44,85.55888940755634,True,True,False,1,False,True,5.95548810495067,False,False,907.960885344172,15,0,126511,True,1,False,6
True,8,True,True,14.59877669434247,15397,False,True,12763,True,True,33,53.069518976352136,False,False,True,0,True,True,27.97588429863158,False,True,1068.8189709739986,6,1,165830,True,1,True,36
True,27,True,False,17.000410962386074,42555,False,True,25418,True,True,28,25.523243434428345,False,True,True,1,False,True,14.668660026517554,True,False,394.2785291434691,25,1,23178,True,1,False,13
False,10,True,True,10.833251574186065,47959,False,True,33834,False,False,9,67.56440638648886,True,True,True,0,True,False,18.083062827164824,False,True,792.9274774413965,29,2,51831,False,2,True,9
False,13,True,False,18.89963772253085,1728,True,False,16791,False,True,46,54.257545253558014,False,False,False,0,False,True,6.279135805226246,False,True,201.12596407210413,19,0,153248,True,0,False,35
False,18,True,False,22.20244794378409,1698,False,False,18622,True,True,49,23.304462826687246,True,False,True,2,False,True,27.285606915652068,True,False,607.5414250849782,1,0,123306,False,1,False,34
True,14,False,True,20.597019777866997,40954,True,False,11756,True,True,30,57.36278579429078,False,False,True,0,False,True,30.060863923650146,False,True,757.1172495008334,1,0,184726,True,2,True,16
True,27,True,False,5.792376506967143,48280,False,False,15993,True,True,18,82.15355778896861,False,False,False,0,False,True,7.24448198066959,True,False,995.725176340935,13,2,177699,True,1,True,18
False,23,False,True,14.610138945156578,14923,True,True,45957,True,True,43,2.8570917724010436,False,False,False,2,True,False,1.7997385447976866,True,False,1428.270026249995,3,2,132025,True,0,False,18
False,7,False,False,7.098603568363497,17779,True,True,16593,False,True,33,63.08510386451117,False,False,True,4,False,False,3.23764537236074,True,False,920.944046495116,10,1,195982,False,1,True,38
False,8,True,False,9.840900317250549,8400,True,False,3732,False,True,10,34.95851957843921,True,True,True,4,True,True,26.28183028812071,False,True,1128.2111784560118,21,1,110417,False,2,False,32
True,32,True,False,24.73325186534293,25466,True,False,30436,True,False,11,29.267144575942417,False,True,False,2,True,True,5.420424099793557,True,True,784.085786268044,3,1,186494,False,0,True,7
False,32,False,True,7.849910858030265,37939,False,True,23212,True,False,41,39.258775036111125,True,True,False,3,True,False,19.756753366753422,True,True,969.4508454956804,9,2,31984,True,2,False,23
False,18,False,True,14.977763069027121,5360,True,True,38552,False,True,22,34.20226642479817,False,True,False,0,False,False,6.105661237046802,True,False,152.85171339397147,8,2,109312,False,0,False,23
False,2,True,False,17.36311468636238,36270,False,True,13366,True,False,27,83.22391067084416,True,True,False,0,True,True,6.805921928209591,False,False,418.86779222067815,3,2,103291,True,0,False,18
True,9,True,True,19.049299410882078,18101,True,False,17040,True,True,48,27.479781076790054,True,False,True,2,True,False,0.17442013366074427,False,True,574.6869851474511,25,1,27135,True,0,False,7
False,0,False,True,16.192973669738283,33307,True,False,24103,True,True,42,73.31530231065854,False,False,False,2,True,False,12.832970234335516,False,False,735.1153647594447,13,2,20320,False,1,False,24
False,28,False,False,5.195416948383674,6486,False,True,32972,True,False,5,9.405982022858872,False,True,True,3,False,False,3.5918906429144126,False,False,116.19068097845641,6,1,172756,False,2,True,14
True,33,True,True,11.529226164879837,9335,False,True,34915,True,True,8,95.13963724844156,True,True,True,4,True,False,15.758451013617009,True,True,253.03494145231065,13,1,108774,True,2,True,5
True,12,False,True,15.354232867694229,22364,True,False,30969,True,True,48,62.23166372485518,False,False,True,1,False,True,23.911372384703355,True,True,451.3807462973934,23,0,172961,True,2,False,22
True,0,False,True,6.7573299828966675,38259,True,False,49397,False,False,39,70.67185770445602,False,False,False,4,True,False,14.701277917124678,True,False,1458.7224018065235,20,0,118071,True,0,False,22
True,33,True,False,12.012538624183616,24576,False,False,17357,True,False,27,29.8039332094451,False,False,False,0,True,False,28.20326523341341,False,False,530.4531602994236,20,0,199971,True,1,True,10
True,28,False,False,5.664062175827331,32667,True,False,16782,False,False,31,41.209656870811465,False,False,True,2,False,True,29.658070721574322,True,True,748.9595342625197,12,1,161842,False,0,True,26
False,12,True,True,6.571569943100415,12130,False,True,19722,False,False,30,22.377838627097624,False,True,True,3,False,True,27.864255494432474,False,True,334.34168347066975,13,0,190393,False,2,True,15
False,28,True,False,12.93846552403192,22972,False,True,30508,False,False,12,93.25360858022239,False,True,True,4,True,True,37.46854238525992,False,False,935.631103059864,2,0,129863,False,1,True,38
True,23,True,True,7.654315080861207,41419,False,True,8937,True,False,47,48.810444710137766,False,False,True,3,False,False,9.491771079806043,False,False,456.99066249816275,21,0,61777,True,1,True,1
True,25,False,False,16.35081696523116,2167,True,False,15507,True,True,20,63.044811565798994,False,False,True,4,True,True,7.578258124599064,True,False,350.13923873571883,24,2,66250,True,1,False,14
True,16,True,True,18.789299382745313,28192,True,False,29409,True,False,45,73.42720305307154,False,True,False,0,True,False,24.388459569674687,True,True,799.0303112466696,23,1,93034,True,2,False,36
True,6,False,False,21.011733982181656,2062,False,False,6482,False,False,7,37.1106091099539,True,True,False,1,False,True,23.795080377367338,False,False,57.98340878261019,16,0,124940,False,1,True,31
False,12,True,True,9.003004884896201,19540,False,True,27754,False,True,36,72.01016545391413,False,True,False,3,False,False,20.403933346992282,True,False,61.11284734137672,23,2,60130,True,1,True,28
False,4,True,False,8.349651645181396,25244,False,True,18995,True,True,9,67.59924897563401,False,False,True,3,False,True,0.17412765977057987,False,False,367.6497731976938,6,2,153609,True,0,True,34
True,25,False,True,7.091356806688005,22545,False,True,33651,True,False,24,70.56593338739465,False,True,True,1,True,True,22.209529196239938,True,False,103.24597562619066,19,2,35216,False,0,True,35
True,2,False,False,17.728604990872732,22689,True,False,21476,False,True,18,48.922990020461285,False,False,False,3,True,False,37.31192227491916,False,False,206.63734348950248,21,0,104149,False,1,True,39
True,6,False,False,19.129514529738024,12174,False,False,470,False,True,36,38.29373822916171,False,False,False,3,True,True,13.383107564514516,False,False,541.3479415411898,13,2,23009,True,1,True,23
True,0,True,False,5.631722896512841,23925,True,True,48776,False,True,30,22.208218820898985,True,False,True,4,False,True,38.70396773281002,False,True,1213.7492353907287,17,1,109904,False,0,True,19
False,16,False,True,23.724244924873798,38497,False,False,586,True,True,10,82.46263528008929,True,True,False,4,False,True,14.270267167907772,True,True,879.4705328854863,23,2,180399,True,0,True,18
True,24,True,True,6.039425673029449,10348,True,True,23862,False,True,40,60.83500465316787,False,True,False,1,False,True,5.594180100712713,True,True,793.3682026368037,9,2,165281,False,0,True,15
True,2,False,True,15.82592670602141,24714,True,True,26713,False,True,44,44.435219609749495,True,False,False,0,True,True,15.93613659708554,True,False,475.5587936517764,17,2,199515,True,2,False,1
False,14,True,False,19.18121038901833,39102,True,True,47368,False,True,9,94.39959067106113,False,True,True,3,False,False,19.784452516941762,True,True,1401.0428931775837,29,2,35029,False,2,True,25
True,28,True,True,22.41938247492171,9924,True,True,3296,True,False,17,4.783881250703881,False,False,True,0,False,False,25.178576407063645,True,False,625.6718097939279,2,1,122171,False,0,True,26
False,31,True,False,19.281738642648556,38098,True,False,42420,True,True,36,85.01719452050476,True,True,False,1,True,True,20.19512648089336,False,False,176.28451185386865,19,0,134456,False,1,False,35
True,25,True,False,21.034561661395838,25394,False,False,29501,True,False,20,99.75825929459724,True,False,True,1,False,True,21.468745096248725,True,False,944.7464483708119,19,1,82559,False,0,False,15
True,15,False,False,11.78900385085612,7801,False,False,35129,False,True,5,88.69421108828674,True,False,False,4,False,False,0.962681534304215,False,False,215.06567054107205,24,1,84892,True,2,False,4
False,24,False,True,21.296502274930244,38614,True,False,10913,False,True,17,81.04365856156252,True,True,False,3,True,False,10.144806765359572,True,False,550.5735570624536,7,0,90409,True,1,True,15
True,27,True,False,6.602296927693503,7731,False,False,42016,False,False,15,37.43059934063246,True,True,True,2,True,True,12.427866317566881,True,True,785.7473111408228,22,2,159707,False,2,True,38
False,8,True,True,22.896333121210553,49136,False,False,8672,False,True,12,23.13141822622935,False,False,True,1,True,False,39.48354151525796,True,True,1317.622660793505,10,0,53065,True,1,True,39
False,0,False,True,15.951847523074726,24625,False,True,47876,True,True,29,73.4850520499601,False,True,True,3,True,True,11.822709539481346,False,True,765.6425414931721,10,0,140544,False,2,True,1
False,28,False,False,21.345955399249874,18337,False,False,28325,False,False,44,30.45753662885684,False,False,False,0,True,True,35.86315395297141,True,False,1068.2752107459132,27,1,127340,False,1,False,22
True,21,False,True,14.046365690366002,36307,False,False,45953,False,True,36,17.60396821549707,True,False,False,4,True,True,12.18944802164315,False,True,1489.584416548652,20,0,53783,True,1,True,11
True,15,False,False,17.871553903930497,8056,False,False,49490,True,True,28,78.65258871035913,False,False,False,0,False,True,3.8444132416956434,True,False,240.65922385207335,9,2,54152,True,1,True,38
False,6,False,False,15.528053218722263,12516,False,True,32375,False,False,32,31.25436522367222,True,False,True,1,False,False,9.904695962437774,False,True,448.3607120033033,17,1,78741,True,1,False,37
True,13,False,True,19.631790435106637,45261,True,False,6943,False,False,18,91.44417294873384,False,False,False,1,True,False,10.913135396571917,False,True,622.1353096165873,27,2,127049,True,2,True,26
True,28,True,False,6.632599640611792,2542,False,True,1205,False,True,49,84.06326448191253,True,False,False,0,True,False,39.12994375555937,False,True,661.6508588813055,15,1,49092,True,2,True,27
True,18,False,False,6.207041679811276,22677,False,False,43309,True,False,7,84.76403295092551,True,False,False,1,False,True,26.971660222689486,False,True,645.9805591350414,2,2,168725,True,1,True,13
False,18,False,False,9.942064680202929,47732,False,False,31739,False,True,40,77.15697260558262,False,False,False,3,True,False,37.26723982483864,True,True,1366.0359537070046,4,0,191541,True,1,True,7
False,1,True,True,8.190893602263767,40081,True,False,42587,True,True,31,88.08814237747367,False,True,True,1,True,True,33.39980088819287,True,True,1085.3473344769418,19,0,106483,False,2,False,8
True,14,False,True,22.435671331844034,28569,True,True,18151,False,False,24,80.57468921781201,False,True,True,4,False,True,23.143939627123903,False,False,931.4625604315204,17,0,141585,True,1,False,23
False,2,False,True,9.384279747160885,24322,False,True,28808,True,False,19,60.251136357472866,False,False,True,3,False,False,27.01551696982253,True,False,498.590440901034,5,2,79754,False,1,False,26
True,10,False,False,24.517305116382627,20065,True,False,35559,True,False,31,29.582271858186317,True,False,False,2,True,True,24.99348774784126,False,False,1244.4960571208774,7,1,181050,True,1,False,27
True,29,True,False,11.737915835422136,18924,True,False,11964,True,False,49,88.8209193214149,False,False,False,1,True,True,26.650521047671468,True,False,1434.837741653234,18,1,107592,True,0,True,9
True,17,False,True,8.642358313773986,23556,False,False,34864,False,True,45,84.06036227731919,True,True,False,1,False,True,10.59094658509105,True,False,1240.7375096978285,21,1,114543,False,1,True,38
False,1,True,True,20.79397014284958,27962,True,True,1525,False,False,32,47.287932221054504,False,False,True,4,True,False,16.325005368317484,True,True,52.26940252763571,22,0,63169,False,0,True,13
False,31,False,True,18.17415551001752,29295,False,True,49246,True,False,29,3.9078686001955187,False,False,True,4,False,True,23.704632463925854,False,False,972.7819867659402,27,2,199359,False,1,False,7
True,7,True,True,14.96391432906278,14807,True,False,6949,True,True,46,63.854372740191344,False,False,True,0,False,False,1.4371386022342847,True,False,124.14630309104605,7,1,74745,False,2,False,11
False,21,False,True,16.107271018752627,43348,False,True,36115,False,True,48,5.059685367658173,False,True,True,0,True,True,19.313396056067734,False,False,423.5304694838967,17,2,130168,True,0,False,10
True,5,False,False,19.384035565445277,27432,True,True,19076,True,True,37,92.62799618484073,False,True,True,0,False,False,34.38907733591413,True,False,136.31081550426893,7,1,133985,True,0,True,33
False,11,False,True,9.569094826625975,18749,False,True,34358,False,True,18,96.1631256625307,True,True,False,4,False,True,19.694709103413196,False,False,925.5034067766122,4,0,25543,False,1,True,39
False,14,True,False,24.926678321134837,42459,False,True,47178,False,True,12,18.949014589960424,False,False,True,0,False,False,22.092934746219974,True,False,1045.5553745642799,8,2,41067,False,1,False,3
False,27,False,False,24.495863242935663,27256,True,False,31213,True,True,18,67.638937805491,True,False,True,0,True,False,8.076204820607632,False,False,216.0070751955624,13,1,71033,True,0,False,29
True,17,False,False,18.00651372693874,41262,False,False,15501,True,True,5,9.226900456276276,False,True,True,2,True,True,31.773733759417517,False,False,606.5663804152202,4,1,65256,True,2,True,37
